id,name_CHN,name_PINYIN,sex,ethnicity,edu,studying_abroad,studying_abroad_country,birthdate,deathdate,ancestral hometown,professional title,date of starting to work,birthplace,party,date of joining the party,CYL,special relationships,notes
1142849,田秀涓,Tian Xiujuan,女,漢族,,,,1917/11,2006/6,河北 完縣,,,,中國共產黨,1938/2,否,,曾用名田秀娟
1142249,田玉廣,Tian Yuguang,男,漢族,,,,,,,,,,中國共產黨,,否,,
1140762,田潤之,Tian Runzhi,,,,否,,1938/12,,山東 高唐,,,,,,否,,
1140164,田源,Tian Yuan,男,漢族,大學本科,否,,1941/1,,陜西周至,,1964/9,,中國共產黨,1965/3,否,,
1144536,田源,Tian Yuan,男,漢族,研究生,訪問學者,北美洲,1954/8,,河南 鄭州,,,,中國共產黨,1977/7,否,,
1138886,田淑蘭,Tian Shulan,女,漢族,研究生,,,1945/10,,河北 昌黎,,1965/6,,中國共產黨,1972/6,副局級以上,,
1144675,田民洲,Tian Minzhou,男,,,,,1954,,陝西,少將,,,中國共產黨,,,,
1139550,田期玉,Tian Qiyu,男,漢族,,否,,1940/1,,湖北 洪湖,,1963,,中國共產黨,1965,否,,
1138594,田曾佩,Tien Zengpei,男,漢族,大學本科,短期進修,俄國,1930/10,,河北 饒陽,,1945/10,,中國共產黨,1947/11,否,,
1140452,田書根,Tian Shugen,男,漢族,大學專科,否,,1940/2,,河北 深縣,中將,1959/1,,中國共產黨,1958/12,否,,
1142830,田映萱,Tian Yingxuan,女,漢族,,,,1919/9,,河北 完縣,,1938/1,,中國共產黨,1938/6,否,,曾用名田秀玉
1170846,田文,Tian Wen,女,漢族,研究生,,,1962/1,,新疆 哈密,,1983/8,,中國共產黨,1983/7,否,,
1143586,田承忠,Tian Chengzhong,男,漢族,研究生,,,1953/7,,山東 肥城,,1971/6,北京,中國共產黨,1979/10,否,,
1138174,田成平,Tian Chengping,男,漢族,大學本科,,,1945/1,,河北 大名,,1968/7,,中國共產黨,1964/4,否,,
1164901,田惠宇,Tian Huiyu,男,漢族,研究生,學位,北美洲,1965/12,,安徽 金寨,,1987,,,,,高幹秘書,
1143987,田惠光,Tian Huiguang,女,漢族,研究生,學位,其他,1950/7,,山東 文登,其他專業頭銜,1968/6,,非中國共產黨,,否,,專業頭銜：主任醫師，政黨：民革成員，留學國家：曾留學菲律賓、芬蘭
1139944,田學仁,Tian Xueren,男,漢族,大學本科,,,1947/10,,遼寧 寬甸滿族自治縣,,1968/10,,中國共產黨,1971/10,副局級以上,,
1145000,田國立,Tian Guolì,男,漢族,研究生,,,1960,,河北 河北,,,,中國共產黨,,,,
1142321,田向利,Tian Xiangli,女,漢族,研究生,,,1963/3,,河北 邢台,,1984/7,,中國共產黨,1984/1,副局級以上,,
1140662,田力普,Tian Lipu,男,漢族,研究生,訪問學者,西歐,1953/10,,河北 安國,研究員,1969/8,天津,中國共產黨,1972/5,否,,
1141143,田修思,Tian Xiusi,男,漢族,研究生,,,1950/2,,河南 孟州,上將,1968/3,,中國共產黨,1968/6,否,,2006/7，中將軍銜。2012/7，上將軍銜。
1143486,田中,Tian Zhong,男,漢族,,,,1956/12,,河北 黄驊,中將,1972/2,,中國共產黨,,否,,2001年，海軍少將軍銜。2009年，海軍中將軍銜。
1141411,田世興,Tian Shixing,,漢族,大學專科,,,1921/3,,山東 即墨,其他專業頭銜,1938,,中國共產黨,1939/10,否,,大校軍銜
1145248,田世宏,Tian　shihong,男,漢族,研究生,,,1964/9,,河南武陟 河南武陟,,1987/8,,,1993/5,,,
1144246,田一農,Tian Yinong,男,,,,,1927,2006/11,河北,,1940/5,,中國共產黨,1940/5,,,
1140501,甘霖,Gan Lin,女,漢族,研究生,學位,美國,1963/10,,湖南 湘陰,教授,1988/7,,非中國共產黨,,否,,"政黨：致公黨成員專業頭銜：副教授"
1143640,甘霖,Gan Lin,男,漢族,研究生,,,1963/7,,湖北省 天門,工程師,1982年9,,中國共產黨,1984年8,,,
1139070,甘道明,Gan Daoming,男,漢族,研究生,否,,1947/2,,四川 富順,經濟師,1965/11,,中國共產黨,1985/1,否,,
1143042,甘藏春,Gan Zangchun,男,漢族,研究生,,,1958/11,,湖北 蘄春,教授,,,中國共產黨,1980/12,否,,
1139771,甘苦,Ganku,男,壯族,,,,1924/1,1993/7,,,,,,,否,,
1142924,甘渭漢,Gan Weihan,男,漢族,,,,1908,1986/4,湖南 平江,中將,,,中國共產黨,1927/7,否,,原名甘樂明
1142073,甘泗淇,Gan Siqi,男,漢族,大學本科,學位,俄國,1904/12,1964/2,湖南 寧鄉,上將,1926,,中國共產黨,1926,否,,原名姜鳳威，曾用名姜炳坤
1155280,甘榮坤,Gan Rongkun,男,漢族,大學本科,,,1962/5,,江西 彭澤,經濟師,1983/7,江西 彭澤,,1996/4,,,
1166257,甘暉,Gan	 Hui,,,大學本科,,,,,甘肅 平涼,研究員,1977,,中國共產黨,1987,,,
1142917,甘思和,Gan Sihe,男,漢族,中學以下,,,1915/12,1988/11,湖北 黃安（今紅安）,上將,1929,,中國共產黨,1930,否,,第三至五屆全國政協委員。獲頒二級八一勳章、一級獨立自由勳章、一級解放勳章。
1138703,甘宇平,Gan Yuping,男,漢族,大學本科,否,,1939/11,,四川 富順,工程師,1960/10,,中國共產黨,1981/12,否,,
1138923,甘子玉,Gan ziyu,男,漢族,大學本科,,,1929/10,,廣東 信宜,工程師,1949,,中國共產黨,1953,否,,
1140620,甘國屏,Gan Guoping,男,漢族,,,,1944,,,,,,,,否,,
1142074,甘卓棠,Gan Zhoutan,男,漢族,,其他,俄國,1899,1929/2,廣東 新興,,,,中國共產黨,1926,否,,又名甘作棠、甘焯棠，在蘇聯曾用名斯拉維恩
1141736,甄硯,Zhen Yan,女,漢族,,,,1954,,,,,,,,否,,
1140256,瑪依努爾‧哈斯木,Mahinur Kasim,女,維吾爾族,大學專科,,,,,新疆 霍城,,,,中國共產黨,1952,否,,
1141067,班瑪丹增,Banmadanzeng,男,藏族,,,,1931/6,2009/2,青海 化隆,,1951/6,,中國共產黨,1956/6,否,,1997/3月退休解放後培養的第一個藏族大學生
1143931,珠康·土登克珠,Zhukang Tudengkezhu,男,藏族,大學專科,,,1955/12,,西藏 那曲,,1980/7,,非中國共產黨,,否,,政黨：無黨派
1142800,王黎生,Wang Lisheng,男,漢族,,,,1910,1984/12,河南 內鄉,少將,,,中國共產黨,1933/3,否,,曾用名王黎聲
1159522,王麗,Wang li,女,漢族,大學專科,,,1966/10,,河南 新鄉市,,1989/6,,中國共產黨,1987/10,,,
1143818,王鶴齡,Wang Heling,男,漢族,大學本科,,,1949/11,,安徽 阜陽,教授,1968/10,,非中國共產黨,,,,無黨派
1141463,王鶴壽,Wang Haoshou,男,漢族,中學以下,否,,1909/4,1999/3,河北 唐縣,,1925/4,,中國共產黨,1925/10,否,,
1138458,王鴻舉,Wang Hongju,男,漢族,大學本科,,,1945/10,,四川省 重慶市（現重慶為直轄市）,,1968/9,,中國共產黨,1979/2,否,,"1.職級：正省級2.特別身份：資深地方幹部（川、渝）
1139795,王鴻江,Wang Hongjiang,男,漢族,,否,,,,,,,,中國共產黨,,否,,
1165878,王鴻冰,Wang Hongbing,男,漢族,大學本科,,,1956/5,,甘肅 莊浪,,,,中國共產黨,,,,
1142875,王鳳齋,Wang Fengzhai,男,漢族,,,,1896/5,1961/6,河北 蠡縣,,,,中國共產黨,1928,否,,
1141398,王鳳飛,Wang Fengfei,男,漢族,,否,,1903/10,1933,江西 南昌,,,,中國共產黨,1926,否,,中華人民共和國成立後，被認定為革命烈士原名王老順，又名王洪飛、王鳳非
1140926,王鳳超,Wang Fengchao,男,漢族,研究生,,,1945/11,,遼寧東港,研究員,1970/3,,中國共產黨,,否,,
1139715,王鳳岐,Wang Fengqi,男,蒙古族,大學本科,否,,1941/8,,內蒙古 敖漢旗,,1964/8,,中國共產黨,1972/10,否,,
1139756,王魁才,Wang Kuicai,男,滿族,,否,,1941/7,2005/10,,經濟師,1966/7,,,1965/12,否,,
1139872,王鬱昭,Wang Yuzhao,,,,否,,,,山東 文登,,,,中國共產黨,1946,否,,
1141390,王體,Wang Ti,男,漢族,,,,1914/11,1990/1,山西 平定,,1947/2,,中國共產黨,1958/9,否,,
1141724,王首道,Wang Shoudao,男,漢族,中學以下,,,1906/4,1996/9,湖南 瀏陽,,1925,,中國共產黨,1926,否,,原名王芳林，曾用王一分
1141024,王飛,Wang Fei,男,,,,,1955,,山東 壽光,,,,,,否,,
1138400,王顯政,Wang Xianzheng,男,漢族,大學本科,否,,1946/8,,遼寧 彰武,工程師,1969/8,,中國共產黨,1982/5,否,,
1169017,王順洪,Wang Shunhong,,漢族,研究生,短期進修,美國,1963/6,,江蘇省 宜興,,1984/7,,中國共產黨,1983/6,,,
1162242,王靜,Wang Jin,男,漢族,大學本科,,,1963/1,,河北 固安,工程師,1986/8,,中國共產黨,,副局級以上,,
1139301,王霞林,Wang Xialin,男,漢族,,否,,1937/1,,江蘇 江都,,1951/9,,中國共產黨,1956/5,否,,
1138191,王震,Wang Zhen,男,漢族,中學以下,,,1908/4,1993/3,湖南 瀏陽,上將,1926/5,,中國共產黨,,,,"1927/1加入共青團，後五月轉為中國共產黨員曾獲一級八一勳章、一級獨立自由勳章、一級解放勳章"
1138895,王雲龍,Wang Yunlong,男,漢族,研究生,,,1945/1,,山西 平遙,研究員,1968/9,,中國共產黨,1966/3,否,,
1162425,王雲飛,Wang Yunfei,女,回族,,,,,,,,,,中國共產黨,,副局級以上,,
1138188,王雲坤,Wang Yunkun,男,漢族,大學本科,否,,1942/12,,江蘇 溧陽,工程師,1966/9,,中國共產黨,1966/4,否,,
1144092,王雪峰,Wang Xuefeng,男,,大學本科,,,1966/4,,江蘇 建湖,,1988/7,,中國共產黨,,副局級以上,,
1141202,王雪冰,Wang Xuebing,男,漢族,大學本科,,,1952/2,,遼寧 沈陽,經濟師,1968/8,,中國共產黨,1985/3,否,,"後被開除黨籍"
1141901,王雨青,Wang Yuqing,男,漢族,,,,1917,1988/2,四川 開縣,中將,,,中國共產黨,1938,否,,無銜將軍
1139334,王雙錫,Wang Shuangxi,男,漢族,,否,,1936/4,2010/12,陕西省 大荔縣伯士鄉高城村,,,,中國共產黨,1958,否,,
1143724,王雅安,Wang Yaan,男,漢族,大學本科,,,1949/10,,山西 垣曲,,1968/10,,中國共產黨,1973/7,否,,
1139450,王隴德,Wang Longde,男,漢族,研究生,,,1947/1,,河南 開封,,1969/8,,中國共產黨,1985/4,否,,
1143569,王隨蓮,Wang Suilian,女,漢族,研究生,,,1961/10,,山東 鄄城,其他專業頭銜,,,非中國共產黨,1997/9,否,,"1997/9 加入九三學社出生年月另一說為1962/11"
1140944,王開元,Wang Kaiyuan,男,,,否,,,,,,,,,,否,,
1144009,王長聚,Wang Changju,男,漢族,大學本科,,,1948/3,,河北 清苑,,1970/10,,中國共產黨,1969/4,否,,
1144752,王長河,Wang Zhanghe,,,,,,1954,,吉林 敦化,中將,,,,,,,
1151743,王鐵,Wang Tie,男,漢族,大學本科,,,1955/10,,江蘇 無錫,,,四川 成都,中國共產黨,1977/1,,,
1140990,王鍾麓,Wang Zhonglu,男,,,否,,1930,,,,,,中國共產黨,1956,否,,
1144280,王銳,Wang Rui,男,漢族,,,,1954/4,,陜西富平,,1971/6,,中國共產黨,1978/1,,,
1164644,王銀香,Wang Yinxiang,女,,,,,,,,政工師,,,,,,,高級乘務員2011年3月27日，榮獲2010年中國經濟女性年度人物稱號
1171710,王銀成,Wang Yincheng,男,漢族,研究生,,,1960,,山西 臨猗,,,,中國共產黨,,,,
1142253,王銀娥,Wang Yine,女,漢族,研究生,,,1945/10,,山西 忻縣,,,,中國共產黨,1966/7,正副處級,,
1140645,王鈞,Wang Jun,男,漢族,大學本科,,,1949/5,,,,,,,,否,,
1151830,王金財,Wang Jincai,男,漢族,研究生,,,1954/11,,浙江 杭州,,1972/12,浙江 杭州,中國共產黨,1974/10,,,
1144489,王金華,Wang Jinhua,男,漢族,研究生,,,1957/2,,河北 衡水,研究員,1982/1,,中國共產黨,1984/5,否,,
1138701,王金祥,Wang Jinxiang,男,漢族,大學本科,否,,1947/4,,江蘇 宜興,,1969/9,,中國共產黨,1980/4,否,,
1143227,王金祥,Wang Jinxiang,男,漢族,大學專科,,,1951/6,,山東 新泰,,1969/2,,中國共產黨,1970/10,否,,
1143355,王金相,Wang  Jinxiang,男,漢族,大學專科,,,1947/3,,山東 諸城,中將,1968/2,,中國共產黨,,否,,1968年2月参加中國人民解放軍。
1141475,王金玲,Wang Jinling,女,漢族,大學本科,否,,1948/6,,天津 寶坻,,1969/3,,中國共產黨,1973/4,否,,
1141918,王金泉,Wang Jinquan,男,漢族,,,,1923,,直隸(今河北)安國,,1939,,中國共產黨,1939,否,,
1138455,王金山,Wang Jinshan,男,漢族,研究生,,,1945/2,,吉林 公主嶺,,1968/12,,中國共產黨,1971/2,否,,"1.職級：正省級2.地方幹部（吉、浙、皖）代表人物
1167315,王金山,Wang Jinshan,男,,,,,1915/12,1994/9,河北 辛集,,1938/1,,中國共產黨,1938/9,,,
1139389,王金堂,Wang Jintang,男,漢族,大學專科,其他,俄國,1934/4,2003/7,山東 日照,,1952,,中國共產黨,1954,否,,
1144488,王金城,Wang Jincheng,男,漢族,,,,1936/7,,山東 寧津,工程師,,,中國共產黨,,否,,
1141487,王金友,Wang Jinyou,男,漢族,中學以下,否,,1931/12,,浙江 紹興,,1973/11,,中國共產黨,1956/3,否,,
1142420,王野平,Wang Yeping,男,漢族,大學本科,,,1956/8,,遼寧 錦州,工程師,,,中國共產黨,,否,,
1139901,王重農,Wang Zhongnong,男,漢族,大學專科,否,,1939/7,,山東 臨淄,,,,中國共產黨,,否,,
1140189,王郁昭,Wang Yuzhao,男,漢族,,,,1926/2,,山東 文登,研究員,1941/2,,中國共產黨,1946/1,否,,
1138335,王選,Wang Xu,男,漢族,大學本科,,,1937/2,2006/2,江蘇 無錫,教授,1958/9,,非中國共產黨,,否,,九三學社成員
1141427,王進喜,Wang Jinxi,男,漢族,中學以下,否,,1923/9,1970/11,甘肅 玉門,,1949/9,,中國共產黨,1956/4,否,,
1140832,王連錚,Wang Lianzheng,,,研究生,學位,俄國,1930,,遼寧 海城,,,,,1953,否,,
1142791,王逢原,Wang Fengyuan,男,漢族,,,,1912/1,1980/1,吉林 長春,,,,中國共產黨,1933/3,否,,原名王勛寶，曾用名王逄源
1144702,王通智,Wang Tongzhi,,,,,,1951,2005/1,,,,,,,副局級以上,,自殺身亡
1140745,王迺,Wang Nai,男,漢族,研究生,學位,俄國,1927,,山東 萊陽,教授,,,中國共產黨,1949,否,,
1138838,王述祖,Wang Shuzu,男,漢族,大學專科,否,,1942/11,,天津,工程師,1961/9,,中國共產黨,1978/10,否,,
1142659,王近山,Wang Jinshan,男,漢族,中學以下,,,1915,1978/5,湖北 黃安（今紅安）,,1930,,中國共產黨,1932,否,,獲一級八一勳章、一級獨立自由勳章、一級解放勳章。第五屆全國政協常務委員。
1165272,王迎軍,Wang Yingjun,女,漢族,研究生,訪問學者,美國,1954/7,,河北 唐縣,教授,,,中國共產黨,,,,
1141467,王輝球,Wang Huiqiu,男,漢族,中學以下,否,,1911/9,2003/9,江西 萬安,中將,1928/3,,中國共產黨,1930,否,,
1140182,王輝忠,Wang Huizhong,男,漢族,大學本科,,,1956/2,,浙江 義烏,,1978/7,,中國共產黨,1978/5,副局級以上,,中央黨校函授學院經濟管理專業(本科)畢業
1140422,王軍民,Wang Junmin,男,漢族,研究生,,,1955/4,,山東 榮成,,1972/2,,中國共產黨,1973/12,否,,中央黨校在職研究生班經濟管理專業畢業，中央黨校研究生文化，法學碩士
1141760,王軍,Wang Jun,男,漢族,研究生,,,1958/11,,河南 商丘,,1976/7,河南 商丘,中國共產黨,1977/12,否,,
1141863,王軍,Wang Jun,男,漢族,大學專科,,,1945/8,,遼寧 凌源,,1970/8,,中國共產黨,1976/12,否,,
1144490,王軍,Wang Jun,男,漢族,,,,1941/4,,湖南 瀏陽,,,,中國共產黨,,否,,
1157261,王軍,Wang Jun,男,,,,,,,,中將,,,中國共產黨,,,,
1170497,王軍,Wang Jun,女,,,,,1921/10,2014/11,山東 榮成,,1937/7,,中國共產黨,1938/2,,,
1143962,王路,Wang Lu,男,漢族,研究生,,,1963/2,,浙江 桐廬,工程師,1983/8,,非中國共產黨,2004/8,,,中國農工民主黨
1139338,王越豐,Wang Yuefeng,男,其他種族,,,,1930/9,1999/7,海南 瓊中,,1948/4,,中國共產黨,1951/2,否,,黎族
1141458,王超柱,Wang Chaozhu,男,漢族,中學以下,否,,1917/3,1993/8,山東 濟南,,1948/10,,中國共產黨,1959/4,否,,
1144134,王超,Wang Chao,男,漢族,大學本科,訪問學者,其他,1960/4,,河北 大名,,1982/2,,中國共產黨,1985/12,,,
1142869,王赤軍,Wang Chijun,男,漢族,,,,1916/5,1967/8,湖南 平江,少將,,,中國共產黨,1930,否,,原名王能壽，曾用名王赤興
1141871,王賓宜,Wang Binyi,男,漢族,大學本科,,,1956/9,,河南 汝南,,1973/12,,中國共產黨,1977/11,否,,
1140141,王賀文,Wang Hewen,男,漢族,大學專科,,,1949/8,,河北 遵化,少將,1968/2,,中國共產黨,,否,,1968年2月參加中國人民解放軍
1139462,王謙,Wang Qian,男,漢族,中學以下,,,1917/2,2007/7,山西 平定,中將,1936/11,,中國共產黨,1936/11,否,,
1141727,王謙,Wang Qian,男,漢族,大學本科,,,1946/3,,河北 深澤,中將,1965/8,,中國共產黨,1969/7,否,,
1141393,王諍,Wang Zheng,男,漢族,,否,,1909/5,1978/8,江蘇 武進,中將,,,中國共產黨,1934/9,否,,原名吳人鑒
1141459,王誠漢,Wang Chenghan,男,漢族,,否,,1917/12,2009/11,湖北 紅安,上將,1930/7,,中國共產黨,1933/12,否,,原名王誠翰
1144270,王記文,Wang Jiwen,男,漢族,研究生,,,1949/12,,內蒙古 土默特,其他專業頭銜,1968/12,,,1973/3,,,高級政工師
1143886,王訓智,Wang Xunzhi,男,漢族,大學本科,,,1949/7,,河南 長垣,,1970/12,,中國共產黨,1970/1,,,法學學士
1144391,王計,Wang Ji,男,漢族,大學專科,,,1953,,江蘇 鹽城,工程師,,,中國共產黨,,否,,
1143327,王西欣,Wang Xixin,男,漢族,,其他,俄國,1954/2,,河南 禹州,中將,,,中國共產黨,1978/08,否,,1974年12月入伍
1143055,王西岸,Wang Xian,男,漢族,,,,1914/12,1993/10,山東 樂陵,,1936/8,,中國共產黨,1936,否,,第六、七屆全國政協委員。中共八大列席代表。
1139372,王裕晏,Wang Yuyan,男,漢族,,否,,1933/1,,山東 臨沂,工程師,,,,,否,,
1142826,王蘭生,Wang Lansheng,男,漢族,,,,,,河北 唐縣,,,,中國共產黨,1938,否,,
1142053,王藻文,Wang Zaowen,男,漢族,,,,,1929/6,河北,,,,中國共產黨,1924,否,,在蘇聯曾用名雅勃洛奇金；後叛黨
1159579,王藝,Wang Yi,女,,,,,,,,,,,中國共產黨,,,,
1141491,王藎仁,Wa Jinren,男,漢族,中學以下,否,,1901,1981/5,山東 青島,,,,中國共產黨,1926/6,否,,又名王進仁、王雲程、王雲成、王雅堂、王從先
1139667,王蓉貞,Wang Rongzhen,女,漢族,研究生,學位,俄國,1931,,北京,工程師,,,中國共產黨,,否,,
1144985,王蒙徽,,,,,,,,,,,,,,,,,
1141395,王蒙,Wang Meng,男,漢族,大學本科,,,1934/10,,河北 南皮,研究員,1948/10,北京市,中國共產黨,1948/10,否,,
1143089,王萱春,Wang Xuanchun,男,漢族,,,,1914/4,2000/7,江西 安福,,,,中國共產黨,1934/2,否,,
1139261,王萬賓,Wang Wanbin,男,漢族,研究生,,,1949/7,,山西 陽泉（現陽泉市）,經濟師,1969/10,,中國共產黨,1974/11,否,,"1.職級：正部級2.人大常委會高幹3.從政前職業：工人（汽輪機械）4.出生地/生長地：山西省陽泉縣"
1141915,王萬林,Wang Wanlin,男,漢族,,,,1928,,江蘇 如東,,,,中國共產黨,1948,否,,
1144207,王華慶,Wang Huaqing,男,,研究生,,,1953/8,,浙江 寧波,研究員,1970/5,上海,中國共產黨,,,,
1156938,王華勇,Wang Huayong,男,漢族,研究生,,,1955/9,,湖北 洪湖,中將,,湖北 洪湖,中國共產黨,,,,
1138805,王華元,Wang Huayuan,男,漢族,大學專科,,,1948/12,,安徽 宣城,,1968/3,,中國共產黨,1969/2,否,,在職大專學歷，空軍指揮學院函授政治專業畢業
1159383,王華傑,Wang Huajie,男,漢族,大學本科,,,1978/7,,河南 鹿邑,,1999/7,,中國共產黨,1995/7,正副處級,,
1158369,王華,Wang Hua,男,漢族,研究生,,,1971/11,,天津市,,,,中國共產黨,,,,
1141011,王菊梅,Wang Jumei,女,漢族,研究生,,,1949/1,,河南 長葛,,1970/4,,中國共產黨,1969/9,否,,中央黨校研究生文化
1141247,王莉莉,Wang Lili,女,漢族,大學本科,否,,1949/11,,河南 洛陽,,,,中國共產黨,1977/8,否,,
1143610,王荷波,Wang Hepuo,男,漢族,,,,1882/5,1928/11,山西 太原,,,,,1922,,,"原名王灼華,曾用名滿玉綱、汪一喜等,俄文曾用名彼得洛夫。"
1138617,王茂潤,Wang Maorun,男,漢族,大學專科,,,1936/5,2008/10,山東 榮成,上將,1951/6,,中國共產黨,1956/7,否,,
1138623,王茂林,Wang Maolin,男,漢族,大學專科,否,,1934/12,,江蘇 啟東,經濟師,1953/1,,中國共產黨,1956/6,否,,
1141500,王茂全,Wang Maoquan,男,漢族,中學以下,否,,1933/8,2009/7,重慶市,,1974/1,,中國共產黨,1955/2,否,,原名王茂
1142942,王英高,Wang Yinggao,男,漢族,中學以下,,,1913/9,2001/5,江西 泰和縣沙村區田鄉,少將,1929/7,,中國共產黨,1933/3,否,,獲二級八一勳章、二級獨立自由勳章、一級解放勳章。
1139888,王英洲,Wang Yingzhou,男,漢族,,否,,1939,,河南 葉縣,少將,,,中國共產黨,,否,,
1140772,王英凡,Wang Yingfan,男,漢族,大學本科,否,,1942/4,,內蒙 古突泉,,,,,,否,,
1144810,王若飛,Wang Ruofei,男,漢族,大學本科,學位,日本,1896/10,1946/4,貴州 安順,,,,中國共產黨,1923/4,否,,"原名王蔭生，又名王大倫，號繼仁，化名仲山、余非、黃敬齋。其子王興為前兵器工業總公司外事局局長（已退休）。王若飞之子王兴：踏寻父亲的红色足迹，http://www.shuanghedong.cn/bbs/viewthread.php?tid=247"
1138192,王芳,Wang Fun,男,漢族,中學以下,否,,1920/8,2009/11,山東 新泰,,1937/10,,中國共產黨,1938/4,否,,
1166234,王芳,Wang Fang,女,漢族,研究生,訪問學者,美國,1957/10,,,教授,,,非中國共產黨,,,,
1139591,王良溥,Wang Liangpu,男,漢族,,否,,1936/4,2005/7,福州,,,,,,否,,
1140372,王良旺,Wang Liangwang,男,漢族,,否,,1942,,江蘇 南京,中將,,,中國共產黨,,否,,
1164592,王耀東,Wang Yaodong,男,漢族,大學本科,,,1957/1,,甘肅 通渭,,1973/9,,中國共產黨,1981/8,,,
1143730,王義明,Wang Yiming,女,漢族,大學本科,,,1943/10,,雲南 昆明,研究員,1966/9,,中國共產黨,1980/12,否,,
1138547,王群,Wang Qun,男,漢族,中學以下,否,,1926/9,,湖北 新洲,,1943/3,,中國共產黨,1944/8,否,,
1140996,王美香,Wang Meixiang,女,漢族,研究生,否,,1948/10,,山東 博興,,1970,,中國共產黨,1966,否,,
1141501,王美季,Wang Meiji,女,漢族,大學專科,否,,1942/8,,廣東 電白,,1960/12,,中國共產黨,1968/11,否,,曾名王美桂、王輝、王亞輝
1140475,王繼英,Wang Jiying,男,漢族,,否,,1933,,河南 濟源,中將,,,中國共產黨,1950/6,否,,
1144486,王繼平,Wang Jiping,男,漢族,,,,,,,,,,中國共產黨,,否,,
1143337,王繼堂,Wang Jitang,男,漢族,大學本科,,,1946/8,,山西 晉城,中將,1964/8,,中國共產黨,1969/03,否,,1964年8月參加中國人民解放軍
1141788,王維舟,Wang Weizhou,男,漢族,中學以下,其他,俄國,1887/6,1970/1,四川 宣漢,,,,中國共產黨,1927,否,,原名王楨，字天楨，號維舟，曾用名李克西、村夫、周村甫
1143018,王維群,Wang Weiqun,男,漢族,,,,1914/8,2001/3,山東 冠縣,,,,中國共產黨,1934,否,,原名王憲五，又名王獻吾，曾用名王為群
1142522,王維綱,Wang Weigang,男,漢族,中學以下,,,1903,1984/3,河北 磁縣,,1930,,中國共產黨,1923,否,,第四、五屆全國政協常務委員。中共八大代表。
1138538,王維澄,Wang Weicheng,男,漢族,研究生,,,1929/6,,浙江 桐廬,,1948/5,,中國共產黨,1948/5,否,,
1141787,王維國,Wang Weiguo,男,漢族,中學以下,,,1919/9,1993,河北 元氏,其他專業頭銜,1938/4,,中國共產黨,1938/6,否,,後被開除黨籍，大校軍銜
1143129,王維,Wang Wei,男,漢族,,,,1918/3,,廣東 梅縣,,,,中國共產黨,1937/2,否,,原名王耀秀
1140410,王統業,Wang Tongye,男,漢族,,否,,1936/3,,江蘇 睢寧,中將,,,中國共產黨,,否,,
1144643,王素毅,Wang Suyi,男,蒙古族,研究生,,,1961/6,,內蒙古 土左旗,,1982/8,內蒙古 土左旗,中國共產黨,1986/6,否,,2013年7月3日，涉嫌嚴重違紀被免職。2013年9月4日，被開除黨籍和公職。
1142427,王純,Wang Chun,,漢族,大學本科,,,1918/3,2002/5,河北省 順平縣,,,,中國共產黨,1938/10,否,,"原名王之春,曾用名王春、王志純"
1159114,王粵,Wang Yue,女,,研究生,,,1971/2,,四川雅安人 內蒙古呼合浩特,,1994/7,,中國共產黨,1990/11,,,
1162809,王立華,Wang Lihua,女,漢族,研究生,,,1956/12,,遼寧省,經濟師,,,,,,,
1142144,王立英,Wang Liyin,女,漢族,研究生,,,1954/10,,重慶,,1974/3,,中國共產黨,1971/3,副局級以上,,
1150517,王立科,Wang Like,,滿族,大學本科,,,1964/12,,山東 蓬萊,,1980/12,,中國共產黨,1984/12,否,,
1140464,王立忠,Wang Lizhong,男,漢族,,否,,,,河北 安國,中將,1947/7,,中國共產黨,1954/5,否,,
1139310,王立平,Wang Liping,男,滿族,大學專科,否,,1941/8,,吉林 長春,,,,非中國共產黨,1995/8,否,,中國民主促進會成員
1140945,王立安,Wang Lian,,,,否,,1941/5,,安徽 合肥,,,,,,否,,
1160895,王穎,Wang Ying,女,,研究生,,,1953/10,,江蘇 江都,,1970/11,,中國共產黨,1974/12,,,
1141469,王稼祥,Wang Jiaxiang,男,漢族,大學本科,學位,俄國,1906/8,1974/1,安徽 涇縣,,1925,,中國共產黨,1928,否,,原名王嘉祥，又名王稼薔
1143608,王稼祥,Wang Jiaxiang,男,漢族,中學以下,,,1906/8,1974/1,安徽 涇縣,,1925,,中國共產黨,1928,,,"原名王嘉祥,又名王稼薔"
1141182,王秦豐,Wang Qinfeng,男,漢族,研究生,,,1957/9,,浙江 安吉,,1976/7,,中國共產黨,1982/7,否,,
1140623,王秦平,Wang Qinping,男,漢族,研究生,,,1944/3,,河南 洛陽,工程師,,,中國共產黨,,否,,
1141445,王秉璋,Wang Bingzhang,男,漢族,中學以下,,,1914/1,2005,河南 安陽,中將,1931/12,,中國共產黨,1935,否,,
1141468,王秀芳,Wang Xiufang,女,漢族,研究生,短期進修,美國,1953/1,,河南 永城,,1970/12,,中國共產黨,1973/2,副局級以上,,在職研究生 在美國馬里蘭州大學學習半年(1997-1998年)
1141434,王秀秀,Wang Xiuxiu,女,漢族,中學以下,,,1932/4,,浙江 鄞縣,,1945/5,,中國共產黨,1953/4,否,,曾用名王秀清
1141805,王秀琴,Wang Xiuqin,女,漢族,中學以下,,,1932/4,,浙江 鄞縣,,1945,,中國共產黨,1953/4,否,,曾用名王秀清
